"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        9062,      -10.16732832,      -8.826964749,      -10.30941651,      -7.244460518,      -13.11714942
          0,           0,        9063,      -10.16769116,      -8.827330029,      -10.30956065,      -7.244835303,      -13.11761783
          0,           0,        9064,      -10.16805404,      -8.827695085,      -10.31029854,      -7.245445649,      -13.11808574
          0,           0,        9065,      -10.16841697,       -8.82806044,      -10.31094109,      -7.245901789,      -13.11855347
          0,           0,        9066,      -10.16877992,      -8.828425852,      -10.31200302,      -7.246766511,      -13.11902102
          0,           0,        9067,      -10.16914284,       -8.82879067,       -10.3117681,      -7.246897892,      -13.11948837
          0,           0,        9068,      -10.16950577,      -8.829155844,      -10.31245189,       -7.24736045,      -13.11995553
          0,           0,        9069,      -10.16986872,      -8.829520923,      -10.31303779,       -7.24793423,      -13.12042268
          0,           0,        9070,      -10.17023166,      -8.829886024,      -10.31322176,      -7.248477574,      -13.12088973
          0,           0,        9071,      -10.17059459,      -8.830250772,      -10.31325863,      -7.248403764,      -13.12135654
          0,           0,        9072,      -10.17095758,      -8.830615839,      -10.31429689,      -7.249372314,      -13.12182328
          0,           0,        9073,      -10.17132055,      -8.830980497,       -10.3139164,      -7.249395723,      -13.12228995
          0,           0,        9074,      -10.17168355,      -8.831345678,      -10.31430468,      -7.249793616,      -13.12275655
          0,           0,        9075,      -10.17204655,      -8.831710383,      -10.31471856,      -7.250382876,      -13.12322312
          0,           0,        9076,      -10.17240956,      -8.832075116,      -10.31476594,      -7.250528894,      -13.12368961
          0,           0,        9077,      -10.17277257,      -8.832440182,      -10.31490623,      -7.250919145,      -13.12415604
          0,           0,        9078,      -10.17313564,      -8.832804743,      -10.31522352,      -7.251321722,      -13.12462244
          0,           0,        9079,       -10.1734987,      -8.833169675,      -10.31571422,      -7.251720474,       -13.1250889
          0,           0,        9080,      -10.17386175,      -8.833534449,      -10.31598891,      -7.252145913,      -13.11606296
          0,           0,        9081,      -10.17460462,      -8.834107178,      -10.17102742,      -7.084121296,      -13.12622281
          0,           0,        9082,      -10.17494913,      -8.834533396,      -10.32068281,      -7.220789033,      -13.11718509
          0,           0,        9083,      -10.17568497,      -8.835119557,      -10.17241519,      -7.078073109,      -13.12729992
          0,           0,        9084,      -10.17602986,      -8.835552417,      -10.31650292,      -7.213525948,       -13.1277489
          0,           0,        9085,      -10.17638557,      -8.835926672,      -10.31102453,      -7.236014922,      -13.12817274
          0,           0,        9086,      -10.17674949,      -8.836310605,       -10.3063677,      -7.240176954,      -13.12862204
          0,           0,        9087,      -10.17711504,      -8.836691764,      -10.30641736,      -7.243268555,      -13.12909875
          0,           0,        9088,      -10.17748039,      -8.837066405,      -10.30626989,      -7.245222126,      -13.12007909
          0,           0,        9089,      -10.17822829,      -8.837657195,      -10.16047392,      -7.077789402,      -13.13034194
          0,           0,        9090,        -10.178574,      -8.838081379,      -10.30644181,      -7.212189072,      -13.12131826
          0,           0,        9091,      -10.17931302,      -8.838679051,      -10.15606319,      -7.068587506,      -13.13152811
          0,           0,        9092,      -10.17965849,      -8.839115783,      -10.29903073,      -7.204443334,      -13.12247883
          0,           0,        9093,      -10.18039815,      -8.839727567,      -10.15343914,      -7.066224127,      -13.13270678
          0,           0,        9094,      -10.18074339,      -8.840161389,      -10.29634551,      -7.202034992,      -13.12365613
          0,           0,        9095,      -10.18148438,      -8.840778193,      -10.15173694,      -7.064628751,      -13.13391763
          0,           0,        9096,      -10.18182993,      -8.841211568,      -10.29261267,       -7.19939815,      -13.13441248
          0,           0,        9097,      -10.18218698,      -8.841596147,      -10.28599987,      -7.221648673,      -13.13488713
          0,           0,        9098,      -10.18255263,      -8.841992492,      -10.28166927,      -7.226488452,      -13.13539073
          0,           0,        9099,      -10.18291991,      -8.842385715,      -10.28168631,      -7.229962536,      -13.13592309
          0,           0,        9100,      -10.18328684,      -8.842771354,      -10.28298672,      -7.233031579,      -13.13647125
          0,           0,        9101,      -10.18365339,      -8.843152923,      -10.28394393,      -7.234651645,      -13.13702512
          0,           0,        9102,      -10.18401966,      -8.843532996,      -10.28503352,      -7.236005816,       -13.1375794
          0,           0,        9103,      -10.18438557,      -8.843912445,      -10.28554755,      -7.236797776,      -13.13813101
          0,           0,        9104,      -10.18475112,      -8.844291681,      -10.28749121,      -7.238374325,       -13.1386789
          0,           0,        9105,      -10.18511624,      -8.844669871,      -10.29042948,      -7.240530272,       -13.1392223
          0,           0,        9106,      -10.18548088,      -8.845046666,      -10.29425183,      -7.243243799,      -13.13976068
          0,           0,        9107,      -10.18584509,      -8.845421519,      -10.29846016,        -7.2459564,      -13.14029392
          0,           0,        9108,      -10.18620898,       -8.84579506,      -10.30312746,      -7.248956929,      -13.14082157
          0,           0,        9109,       -10.1865727,      -8.846166974,      -10.30820604,      -7.251836996,      -13.14134352
          0,           0,        9110,      -10.18693638,      -8.846538495,      -10.31269142,      -7.254503121,      -13.13229242
          0,           0,        9111,      -10.18768145,      -8.847118581,      -10.17374958,      -7.088072209,      -13.14261045
          0,           0,        9112,      -10.18802618,      -8.847552593,      -10.32669816,      -7.228383442,      -13.13352795
          0,           0,        9113,      -10.18876388,      -8.848145969,      -10.18059507,      -7.085786883,       -13.1437752
          0,           0,        9114,      -10.18910896,      -8.848584625,      -10.32609525,      -7.223487735,      -13.13466024
          0,           0,        9115,       -10.1898489,      -8.849194678,      -10.17913148,      -7.084135727,      -13.14492095
          0,           0,        9116,      -10.19019453,      -8.849629004,      -10.32159399,      -7.220118511,      -13.13580358
          0,           0,        9117,      -10.19093662,      -8.850246233,      -10.17266009,      -7.080422389,      -13.14609804
          0,           0,        9118,      -10.19128291,      -8.850680322,      -10.31270916,      -7.214930326,      -13.13698468
          0,           0,        9119,      -10.19202638,      -8.851303628,      -10.16263434,      -7.074873474,      -13.14731407
          0,           0,        9120,      -10.19237298,      -8.851739707,      -10.30269381,      -7.209517741,      -13.13820493
          0,           0,        9121,      -10.19311694,      -8.852366549,      -10.15365772,      -7.070018075,      -13.14856672
          0,           0,        9122,      -10.19346337,      -8.852804493,      -10.29375024,      -7.204929314,        -13.149073
